NODE,X-COORD,Y-COORD,FLOODWAVE_ARRIVAL_TIME,FLOODTIME,TIME_TO_PEAK,DEFLOOD_TIME,MAX_WSEL
422,657040.359,961215.000,0.00,0.00,0.00,0.00,0.00
423,657040.359,961185.000,0.00,0.00,0.00,0.00,0.00
424,657040.359,961155.000,0.00,0.00,0.00,0.00,0.00
425,657040.359,961125.000,0.00,0.00,0.00,0.00,0.00
426,657040.359,961095.000,0.00,0.00,0.00,0.00,0.00
427,657040.359,961065.000,0.00,0.00,0.00,0.00,0.00
428,657040.359,961035.000,0.00,0.00,0.00,0.00,0.00
429,657040.359,961005.000,0.00,0.00,0.00,0.00,0.00
430,657040.359,960975.000,0.00,0.00,0.00,0.00,0.00
431,657040.359,960945.000,0.00,0.00,0.00,0.00,0.00
432,657040.359,960915.000,0.00,0.00,0.00,0.00,0.00
433,657040.359,960885.000,0.00,0.00,0.00,0.00,0.00
434,657040.359,960855.000,0.00,0.00,0.00,0.00,0.00
435,657040.359,960825.000,0.00,0.00,0.00,0.00,0.00
436,657040.359,960795.000,0.00,0.00,0.00,0.00,0.00
437,657040.359,960765.000,0.00,0.00,0.00,0.00,0.00
438,657040.359,960735.000,0.00,0.00,0.93,0.00,1395.09
439,657040.359,960705.000,0.00,0.00,1.14,0.00,1391.60
440,657040.359,960675.000,0.00,0.00,0.00,0.00,0.00
441,657040.359,960645.000,0.00,0.00,0.00,0.00,0.00
442,657040.359,960615.000,0.00,0.00,0.00,0.00,0.00
443,657040.359,960585.000,0.00,0.00,0.00,0.00,0.00
444,657040.359,960555.000,0.00,0.00,0.00,0.00,0.00
445,657040.359,960525.000,0.00,0.00,0.00,0.00,0.00
446,657040.359,960495.000,0.00,0.00,0.00,0.00,0.00
447,657040.359,960465.000,0.00,0.00,0.00,0.00,0.00
448,657040.359,960435.000,0.00,0.00,0.00,0.00,0.00
449,657040.359,960405.000,0.00,0.00,0.00,0.00,0.00
450,657040.359,960375.000,0.00,0.00,0.00,0.00,0.00
451,657040.359,960345.000,0.00,0.00,0.00,0.00,0.00
452,657040.359,960315.000,0.00,0.00,0.00,0.00,0.00
453,657040.359,960285.000,0.00,0.00,0.00,0.00,0.00
454,657040.359,960255.000,0.00,0.00,0.00,0.00,0.00
455,657040.359,960225.000,0.00,0.00,0.00,0.00,0.00
456,657040.359,960195.000,0.00,0.00,0.86,0.00,1393.43
457,657040.359,960165.000,0.00,0.00,0.00,0.00,0.00
458,657040.359,960135.000,0.00,0.00,0.00,0.00,0.00
459,657040.359,960105.000,0.00,0.00,1.11,0.00,1393.32
460,657040.359,960075.000,0.00,0.00,0.00,0.00,0.00
461,657040.359,960045.000,0.00,0.00,0.00,0.00,0.00
462,657040.359,960015.000,0.00,0.00,0.00,0.00,0.00
463,657040.359,959985.000,0.00,0.00,0.00,0.00,0.00
464,657040.359,959955.000,0.00,0.00,0.00,0.00,0.00
465,657040.359,959925.000,0.00,0.00,0.00,0.00,0.00
466,657040.359,959895.000,0.00,0.00,0.00,0.00,0.00
467,657040.359,959865.000,0.00,0.00,0.00,0.00,0.00
468,657040.359,959835.000,0.00,0.00,0.00,0.00,0.00
469,657040.359,959805.000,0.00,0.00,0.00,0.00,0.00
470,657040.359,959775.000,0.00,0.00,0.00,0.00,0.00
471,657040.359,959745.000,0.00,0.00,0.00,0.00,0.00
472,657040.359,959715.000,0.00,0.00,0.00,0.00,0.00
473,657040.359,959685.000,0.00,0.00,0.00,0.00,0.00
474,657040.359,959655.000,0.00,0.00,0.00,0.00,0.00
475,657040.359,959625.000,0.00,0.00,0.00,0.00,0.00
476,657040.359,959595.000,0.00,0.00,0.00,0.00,0.00
477,657040.359,959565.000,0.00,0.00,0.00,0.00,0.00
478,657040.359,959535.000,0.00,0.00,0.00,0.00,0.00
479,657040.359,959505.000,0.00,0.00,0.00,0.00,0.00
480,657040.359,959475.000,0.00,0.00,0.00,0.00,1389.46
481,657040.359,959445.000,0.00,0.00,0.00,0.00,1388.81
482,657040.359,959415.000,0.00,0.00,0.00,0.00,1384.51
483,657040.359,959385.000,0.00,0.00,0.00,0.00,1378.86
484,657040.359,959355.000,0.00,0.00,0.00,0.00,1376.37
485,657040.359,959325.000,0.00,0.00,0.00,0.00,1377.22
486,657040.359,959295.000,0.00,0.00,0.00,0.00,1382.13
487,657040.359,959265.000,0.00,0.00,0.00,0.00,1387.86
488,657040.359,959235.000,0.00,0.00,0.90,0.00,0.00
489,657040.359,959205.000,0.00,0.00,0.00,0.00,0.00
490,657040.359,959175.000,0.00,0.00,0.00,0.00,0.00
491,657040.359,959145.000,0.00,0.00,0.00,0.00,0.00
492,657040.359,959115.000,0.00,0.00,0.00,0.00,0.00
493,657040.359,959085.000,0.00,0.00,0.00,0.00,0.00
494,657040.359,959055.000,0.00,0.00,0.00,0.00,0.00
495,657040.359,959025.000,0.00,0.00,0.00,0.00,0.00
496,657040.359,958995.000,0.00,0.00,0.00,0.00,0.00
497,657040.359,958965.000,0.00,0.00,0.00,0.00,0.00
498,657040.359,958935.000,0.00,0.00,0.00,0.00,0.00
499,657070.359,963885.000,0.00,0.00,0.00,0.00,0.00
500,657070.359,963855.000,0.00,0.00,0.00,0.00,0.00
501,657070.359,963825.000,0.00,0.00,0.00,0.00,0.00
502,657070.359,963795.000,0.00,0.00,0.00,0.00,0.00
503,657070.359,963765.000,0.00,0.00,0.00,0.00,0.00
504,657070.359,963735.000,0.00,0.00,0.00,0.00,0.00
505,657070.359,963705.000,0.00,0.00,0.00,0.00,0.00
506,657070.359,963675.000,0.00,0.00,0.00,0.00,0.00
507,657070.359,963645.000,0.00,0.00,0.00,0.00,0.00
508,657070.359,963615.000,0.00,0.00,0.00,0.00,0.00
509,657070.359,963585.000,0.00,0.00,0.96,0.00,1404.15
510,657070.359,963555.000,0.00,0.00,1.13,0.00,1404.07
511,657070.359,963525.000,0.00,0.00,0.00,0.00,0.00
512,657070.359,963495.000,0.00,0.00,0.00,0.00,0.00
513,657070.359,963465.000,0.00,0.00,0.00,0.00,0.00
514,657070.359,963435.000,0.00,0.00,0.00,0.00,0.00
515,657070.359,963405.000,0.00,0.00,1.01,0.00,1403.69
516,657070.359,963375.000,0.00,0.00,1.00,0.00,1403.55
517,657070.359,963345.000,0.00,0.00,0.00,0.00,0.00
518,657070.359,963315.000,0.00,0.00,0.00,0.00,0.00
519,657070.359,963285.000,0.00,0.00,0.00,0.00,0.00
520,657070.359,963255.000,0.00,0.00,0.00,0.00,0.00
521,657070.359,963225.000,0.00,0.00,0.00,0.00,0.00
522,657070.359,963195.000,0.00,0.00,0.00,0.00,0.00
523,657070.359,963165.000,0.00,0.00,0.00,0.00,0.00
524,657070.359,963135.000,0.00,0.00,1.14,0.00,1399.09
525,657070.359,963105.000,0.00,0.00,0.75,0.00,1399.58
526,657070.359,963075.000,0.00,0.00,0.00,0.00,0.00
527,657070.359,963045.000,0.00,0.00,0.00,0.00,0.00
528,657070.359,963015.000,0.00,0.00,0.00,0.00,0.00
529,657070.359,962985.000,0.00,0.00,0.00,0.00,0.00
530,657070.359,962955.000,0.00,0.00,0.00,0.00,0.00
531,657070.359,962925.000,0.00,0.00,0.00,0.00,0.00
532,657070.359,962895.000,0.00,0.00,0.00,0.00,0.00
533,657070.359,962865.000,0.00,0.00,0.00,0.00,0.00
534,657070.359,962835.000,0.00,0.00,0.00,0.00,0.00
535,657070.359,962805.000,0.00,0.00,0.00,0.00,0.00
536,657070.359,962775.000,0.00,0.00,0.00,0.00,0.00
537,657070.359,962745.000,0.00,0.00,0.00,0.00,0.00
538,657070.359,962715.000,0.00,0.00,0.00,0.00,0.00
539,657070.359,962685.000,0.00,0.00,0.00,0.00,0.00
540,657070.359,962655.000,0.00,0.00,0.00,0.00,0.00
541,657070.359,962625.000,0.00,0.00,0.00,0.00,0.00
542,657070.359,962595.000,0.00,0.00,0.00,0.00,0.00
543,657070.359,962565.000,0.00,0.00,0.00,0.00,0.00
544,657070.359,962535.000,0.00,0.00,0.00,0.00,0.00
545,657070.359,962505.000,0.00,0.00,0.00,0.00,0.00
546,657070.359,962475.000,0.00,0.00,0.00,0.00,0.00
547,657070.359,962445.000,0.00,0.00,0.00,0.00,0.00
548,657070.359,962415.000,0.00,0.00,0.00,0.00,0.00
549,657070.359,962385.000,0.00,0.00,0.00,0.00,0.00
550,657070.359,962355.000,0.00,0.00,0.00,0.00,0.00
551,657070.359,962325.000,0.00,0.00,0.00,0.00,0.00
552,657070.359,962295.000,0.00,0.00,0.00,0.00,0.00
553,657070.359,962265.000,0.00,0.00,0.00,0.00,0.00
554,657070.359,962235.000,0.00,0.00,0.00,0.00,0.00
555,657070.359,962205.000,0.00,0.00,0.00,0.00,0.00
556,657070.359,962175.000,0.00,0.00,0.00,0.00,0.00
557,657070.359,962145.000,0.00,0.00,0.00,0.00,0.00
558,657070.359,962115.000,0.00,0.00,0.00,0.00,0.00
559,657070.359,962085.000,0.00,0.00,0.00,0.00,0.00
560,657070.359,962055.000,0.00,0.00,0.00,0.00,0.00
561,657070.359,962025.000,0.00,0.00,0.00,0.00,0.00
562,657070.359,961995.000,0.00,0.00,0.00,0.00,0.00
563,657070.359,961965.000,0.00,0.00,0.00,0.00,0.00
564,657070.359,961935.000,0.00,0.00,0.00,0.00,0.00
565,657070.359,961905.000,0.00,0.00,0.00,0.00,0.00
566,657070.359,961875.000,0.00,0.00,0.00,0.00,0.00
567,657070.359,961845.000,0.00,0.00,0.00,0.00,0.00
568,657070.359,961815.000,0.00,0.00,0.00,0.00,0.00
569,657070.359,961785.000,0.00,0.00,0.00,0.00,0.00
570,657070.359,961755.000,0.00,0.00,0.00,0.00,0.00
571,657070.359,961725.000,0.00,0.00,0.00,0.00,0.00
572,657070.359,961695.000,0.00,0.00,0.00,0.00,0.00
573,657070.359,961665.000,0.00,0.00,0.00,0.00,0.00
574,657070.359,961635.000,0.00,0.00,0.00,0.00,0.00
575,657070.359,961605.000,0.00,0.00,0.00,0.00,0.00
576,657070.359,961575.000,0.00,0.00,0.00,0.00,0.00
577,657070.359,961545.000,0.00,0.00,0.00,0.00,0.00
578,657070.359,961515.000,0.00,0.00,0.00,0.00,0.00
579,657070.359,961485.000,0.00,0.00,0.00,0.00,0.00
580,657070.359,961455.000,0.00,0.00,0.00,0.00,0.00
581,657070.359,961425.000,0.00,0.00,0.00,0.00,0.00
582,657070.359,961395.000,0.00,0.00,0.00,0.00,0.00
583,657070.359,961365.000,0.00,0.00,0.00,0.00,0.00
584,657070.359,961335.000,0.00,0.00,0.00,0.00,0.00
585,657070.359,961305.000,0.00,0.00,0.00,0.00,0.00
586,657070.359,961275.000,0.00,0.00,0.00,0.00,0.00
587,657070.359,961245.000,0.00,0.00,0.00,0.00,0.00
588,657070.359,961215.000,0.00,0.00,0.00,0.00,0.00
589,657070.359,961185.000,0.00,0.00,0.00,0.00,0.00
590,657070.359,961155.000,0.00,0.00,0.00,0.00,0.00
591,657070.359,961125.000,0.00,0.00,0.00,0.00,0.00
592,657070.359,961095.000,0.00,0.00,0.00,0.00,0.00
593,657070.359,961065.000,0.00,0.00,0.00,0.00,0.00
594,657070.359,961035.000,0.00,0.00,0.96,0.00,1394.84
595,657070.359,961005.000,0.00,0.00,0.00,0.00,0.00
596,657070.359,960975.000,0.00,0.00,0.00,0.00,0.00
597,657070.359,960945.000,0.00,0.00,0.00,0.00,0.00
598,657070.359,960915.000,0.00,0.00,0.00,0.00,0.00
599,657070.359,960885.000,0.00,0.00,0.00,0.00,0.00
600,657070.359,960855.000,0.00,0.00,0.00,0.00,0.00
601,657070.359,960825.000,0.00,0.00,0.00,0.00,0.00
602,657070.359,960795.000,0.00,0.00,0.00,0.00,0.00
603,657070.359,960765.000,0.00,0.00,0.00,0.00,0.00
604,657070.359,960735.000,0.00,0.00,1.02,0.00,1394.97
605,657070.359,960705.000,0.00,0.00,1.14,0.00,1391.62
606,657070.359,960675.000,0.00,0.00,0.00,0.00,0.00
607,657070.359,960645.000,0.00,0.00,0.00,0.00,0.00
608,657070.359,960615.000,0.00,0.00,0.00,0.00,0.00
609,657070.359,960585.000,0.00,0.00,0.00,0.00,0.00
610,657070.359,960555.000,0.00,0.00,0.00,0.00,0.00
611,657070.359,960525.000,0.00,0.00,0.00,0.00,0.00
612,657070.359,960495.000,0.00,0.00,0.00,0.00,0.00
613,657070.359,960465.000,0.00,0.00,0.00,0.00,0.00
614,657070.359,960435.000,0.00,0.00,0.00,0.00,0.00
615,657070.359,960405.000,0.00,0.00,0.00,0.00,0.00
616,657070.359,960375.000,0.00,0.00,0.00,0.00,0.00
617,657070.359,960345.000,0.00,0.00,0.00,0.00,0.00
618,657070.359,960315.000,0.00,0.00,0.00,0.00,0.00
619,657070.359,960285.000,0.00,0.00,0.00,0.00,0.00
620,657070.359,960255.000,0.00,0.00,0.00,0.00,0.00
621,657070.359,960225.000,0.00,0.00,0.00,0.00,0.00
622,657070.359,960195.000,0.00,0.00,0.00,0.00,0.00
623,657070.359,960165.000,0.00,0.00,0.00,0.00,0.00
624,657070.359,960135.000,0.00,0.00,0.00,0.00,0.00
625,657070.359,960105.000,0.00,0.00,0.97,0.00,1393.36
626,657070.359,960075.000,0.00,0.00,0.00,0.00,0.00
627,657070.359,960045.000,0.00,0.00,0.00,0.00,0.00
628,657070.359,960015.000,0.00,0.00,0.00,0.00,0.00
629,657070.359,959985.000,0.00,0.00,0.00,0.00,0.00
630,657070.359,959955.000,0.00,0.00,0.00,0.00,0.00
631,657070.359,959925.000,0.00,0.00,0.00,0.00,0.00
632,657070.359,959895.000,0.00,0.00,0.00,0.00,0.00
633,657070.359,959865.000,0.00,0.00,0.00,0.00,0.00
634,657070.359,959835.000,0.00,0.00,0.00,0.00,0.00
635,657070.359,959805.000,0.00,0.00,0.00,0.00,0.00
636,657070.359,959775.000,0.00,0.00,0.00,0.00,0.00
637,657070.359,959745.000,0.00,0.00,0.00,0.00,0.00
638,657070.359,959715.000,0.00,0.00,0.00,0.00,0.00
639,657070.359,959685.000,0.00,0.00,0.00,0.00,0.00
640,657070.359,959655.000,0.00,0.00,0.00,0.00,0.00
641,657070.359,959625.000,0.00,0.00,0.00,0.00,0.00
642,657070.359,959595.000,0.00,0.00,0.00,0.00,0.00
643,657070.359,959565.000,0.00,0.00,0.00,0.00,0.00
644,657070.359,959535.000,0.00,0.00,0.00,0.00,0.00
645,657070.359,959505.000,0.00,0.00,0.00,0.00,0.00
646,657070.359,959475.000,0.00,0.00,0.00,0.00,0.00
647,657070.359,959445.000,0.00,0.00,0.00,0.00,1390.06
648,657070.359,959415.000,0.00,0.00,0.00,0.00,1387.04
649,657070.359,959385.000,0.00,0.00,0.00,0.00,1380.01
650,657070.359,959355.000,0.00,0.00,0.00,0.00,1376.88
651,657070.359,959325.000,0.00,0.00,0.00,0.00,1377.92
652,657070.359,959295.000,0.00,0.00,0.00,0.00,1384.33
653,657070.359,959265.000,0.00,0.00,0.80,0.00,0.00
654,657070.359,959235.000,0.00,0.00,0.00,0.00,0.00
655,657070.359,959205.000,0.00,0.00,0.00,0.00,0.00
656,657070.359,959175.000,0.00,0.00,0.00,0.00,0.00
657,657070.359,959145.000,0.00,0.00,0.00,0.00,0.00
658,657070.359,959115.000,0.00,0.00,0.00,0.00,0.00
659,657070.359,959085.000,0.00,0.00,0.00,0.00,0.00
660,657070.359,959055.000,0.00,0.00,0.00,0.00,0.00
661,657070.359,959025.000,0.00,0.00,0.00,0.00,0.00
662,657070.359,958995.000,0.00,0.00,0.00,0.00,0.00
663,657070.359,958965.000,0.00,0.00,0.00,0.00,0.00
664,657070.359,958935.000,0.00,0.00,0.00,0.00,0.00
665,657100.359,963885.000,0.00,0.00,0.00,0.00,0.00
666,657100.359,963855.000,0.00,0.00,0.00,0.00,0.00
667,657100.359,963825.000,0.00,0.00,0.00,0.00,0.00
668,657100.359,963795.000,0.00,0.00,0.00,0.00,0.00
669,657100.359,963765.000,0.00,0.00,0.00,0.00,0.00
670,657100.359,963735.000,0.00,0.00,0.00,0.00,0.00
671,657100.359,963705.000,0.00,0.00,0.00,0.00,0.00
672,657100.359,963675.000,0.00,0.00,0.00,0.00,0.00
673,657100.359,963645.000,0.00,0.00,0.00,0.00,0.00
674,657100.359,963615.000,0.00,0.00,1.13,0.00,1404.35
675,657100.359,963585.000,0.00,0.00,0.00,0.00,0.00
676,657100.359,963555.000,0.00,0.00,0.00,0.00,0.00
677,657100.359,963525.000,0.00,0.00,0.00,0.00,0.00
678,657100.359,963495.000,0.00,0.00,0.00,0.00,0.00
679,657100.359,963465.000,0.00,0.00,1.13,0.00,1404.00
680,657100.359,963435.000,0.00,0.00,0.80,0.00,1404.03
681,657100.359,963405.000,0.00,0.00,0.75,0.00,1403.99
682,657100.359,963375.000,0.00,0.00,0.97,0.00,1403.63
683,657100.359,963345.000,0.00,0.00,1.12,0.00,1403.05
684,657100.359,963315.000,0.00,0.00,0.00,0.00,0.00
685,657100.359,963285.000,0.00,0.00,0.00,0.00,0.00
686,657100.359,963255.000,0.00,0.00,0.00,0.00,0.00
687,657100.359,963225.000,0.00,0.00,0.00,0.00,0.00
688,657100.359,963195.000,0.00,0.00,0.00,0.00,0.00
689,657100.359,963165.000,0.00,0.00,0.00,0.00,0.00
690,657100.359,963135.000,0.00,0.00,1.14,0.00,1399.06
691,657100.359,963105.000,0.00,0.00,0.00,0.00,0.00
692,657100.359,963075.000,0.00,0.00,0.00,0.00,0.00
693,657100.359,963045.000,0.00,0.00,0.00,0.00,0.00
694,657100.359,963015.000,0.00,0.00,1.14,0.00,1396.28
695,657100.359,962985.000,0.00,0.00,1.14,0.00,1396.53
696,657100.359,962955.000,0.00,0.00,0.00,0.00,0.00
697,657100.359,962925.000,0.00,0.00,0.00,0.00,0.00
698,657100.359,962895.000,0.00,0.00,0.00,0.00,0.00
699,657100.359,962865.000,0.00,0.00,1.03,0.00,1397.49
700,657100.359,962835.000,0.00,0.00,0.00,0.00,0.00
701,657100.359,962805.000,0.00,0.00,0.00,0.00,0.00
702,657100.359,962775.000,0.00,0.00,1.13,0.00,1397.05
703,657100.359,962745.000,0.00,0.00,0.88,0.00,1396.62
704,657100.359,962715.000,0.00,0.00,1.05,0.00,1396.48
705,657100.359,962685.000,0.00,0.00,1.07,0.00,1396.41
706,657100.359,962655.000,0.00,0.00,1.05,0.00,1396.32
707,657100.359,962625.000,0.00,0.00,1.05,0.00,1396.22
708,657100.359,962595.000,0.00,0.00,1.12,0.00,1395.92
709,657100.359,962565.000,0.00,0.00,1.14,0.00,1395.18
710,657100.359,962535.000,0.00,0.00,0.00,0.00,0.00
711,657100.359,962505.000,0.00,0.00,0.00,0.00,0.00
712,657100.359,962475.000,0.00,0.00,0.00,0.00,0.00
713,657100.359,962445.000,0.00,0.00,0.00,0.00,0.00
714,657100.359,962415.000,0.00,0.00,0.00,0.00,0.00
715,657100.359,962385.000,0.00,0.00,0.00,0.00,0.00
716,657100.359,962355.000,0.00,0.00,0.00,0.00,0.00
717,657100.359,962325.000,0.00,0.00,0.00,0.00,0.00
718,657100.359,962295.000,0.00,0.00,0.00,0.00,0.00
719,657100.359,962265.000,0.00,0.00,0.00,0.00,0.00
720,657100.359,962235.000,0.00,0.00,0.00,0.00,0.00
721,657100.359,962205.000,0.00,0.00,0.00,0.00,0.00
722,657100.359,962175.000,0.00,0.00,0.00,0.00,0.00
723,657100.359,962145.000,0.00,0.00,0.00,0.00,0.00
724,657100.359,962115.000,0.00,0.00,0.00,0.00,0.00
725,657100.359,962085.000,0.00,0.00,0.00,0.00,0.00
726,657100.359,962055.000,0.00,0.00,0.00,0.00,0.00
727,657100.359,962025.000,0.00,0.00,0.00,0.00,0.00
728,657100.359,961995.000,0.00,0.00,0.00,0.00,0.00
729,657100.359,961965.000,0.00,0.00,0.00,0.00,0.00
730,657100.359,961935.000,0.00,0.00,0.00,0.00,0.00
731,657100.359,961905.000,0.00,0.00,0.00,0.00,0.00
732,657100.359,961875.000,0.00,0.00,0.00,0.00,0.00
733,657100.359,961845.000,0.00,0.00,0.00,0.00,0.00
734,657100.359,961815.000,0.00,0.00,0.00,0.00,0.00
735,657100.359,961785.000,0.00,0.00,0.00,0.00,0.00
736,657100.359,961755.000,0.00,0.00,0.00,0.00,0.00
737,657100.359,961725.000,0.00,0.00,0.00,0.00,0.00
738,657100.359,961695.000,0.00,0.00,0.00,0.00,0.00
739,657100.359,961665.000,0.00,0.00,0.00,0.00,0.00
740,657100.359,961635.000,0.00,0.00,0.00,0.00,0.00
741,657100.359,961605.000,0.00,0.00,0.00,0.00,0.00
742,657100.359,961575.000,0.00,0.00,0.00,0.00,0.00
743,657100.359,961545.000,0.00,0.00,0.00,0.00,0.00
744,657100.359,961515.000,0.00,0.00,0.00,0.00,0.00
745,657100.359,961485.000,0.00,0.00,0.00,0.00,0.00
746,657100.359,961455.000,0.00,0.00,0.00,0.00,0.00
747,657100.359,961425.000,0.00,0.00,0.00,0.00,0.00
748,657100.359,961395.000,0.00,0.00,0.00,0.00,0.00
749,657100.359,961365.000,0.00,0.00,0.00,0.00,0.00
750,657100.359,961335.000,0.00,0.00,0.00,0.00,0.00
751,657100.359,961305.000,0.00,0.00,0.00,0.00,0.00
752,657100.359,961275.000,0.00,0.00,0.00,0.00,0.00
753,657100.359,961245.000,0.00,0.00,0.00,0.00,0.00
754,657100.359,961215.000,0.00,0.00,0.00,0.00,0.00
755,657100.359,961185.000,0.00,0.00,0.00,0.00,0.00
756,657100.359,961155.000,0.00,0.00,0.00,0.00,0.00
757,657100.359,961125.000,0.00,0.00,0.00,0.00,0.00
758,657100.359,961095.000,0.00,0.00,0.00,0.00,0.00
759,657100.359,961065.000,0.00,0.00,1.14,0.00,1392.98
760,657100.359,961035.000,0.00,0.00,1.14,0.00,1393.92
761,657100.359,961005.000,0.00,0.00,0.00,0.00,0.00
762,657100.359,960975.000,0.00,0.00,0.00,0.00,0.00
763,657100.359,960945.000,0.00,0.00,0.00,0.00,0.00
764,657100.359,960915.000,0.00,0.00,0.00,0.00,0.00
765,657100.359,960885.000,0.00,0.00,0.00,0.00,0.00
766,657100.359,960855.000,0.00,0.00,0.00,0.00,0.00
767,657100.359,960825.000,0.00,0.00,0.00,0.00,0.00
768,657100.359,960795.000,0.00,0.00,0.00,0.00,0.00
769,657100.359,960765.000,0.00,0.00,0.00,0.00,0.00
770,657100.359,960735.000,0.00,0.00,0.94,0.00,1394.83
771,657100.359,960705.000,0.00,0.00,1.14,0.00,1391.63
772,657100.359,960675.000,0.00,0.00,0.00,0.00,0.00
773,657100.359,960645.000,0.00,0.00,0.00,0.00,0.00
774,657100.359,960615.000,0.00,0.00,0.00,0.00,0.00
775,657100.359,960585.000,0.00,0.00,0.00,0.00,0.00
776,657100.359,960555.000,0.00,0.00,0.00,0.00,0.00
777,657100.359,960525.000,0.00,0.00,0.00,0.00,0.00
778,657100.359,960495.000,0.00,0.00,0.00,0.00,0.00
779,657100.359,960465.000,0.00,0.00,0.00,0.00,0.00
780,657100.359,960435.000,0.00,0.00,0.00,0.00,0.00
781,657100.359,960405.000,0.00,0.00,0.00,0.00,0.00
782,657100.359,960375.000,0.00,0.00,0.00,0.00,0.00
783,657100.359,960345.000,0.00,0.00,0.00,0.00,0.00
784,657100.359,960315.000,0.00,0.00,0.00,0.00,0.00
785,657100.359,960285.000,0.00,0.00,0.00,0.00,0.00
786,657100.359,960255.000,0.00,0.00,0.00,0.00,0.00
787,657100.359,960225.000,0.00,0.00,0.00,0.00,0.00
788,657100.359,960195.000,0.00,0.00,0.00,0.00,0.00
789,657100.359,960165.000,0.00,0.00,0.00,0.00,0.00
790,657100.359,960135.000,0.00,0.00,0.00,0.00,0.00
791,657100.359,960105.000,0.00,0.00,0.93,0.00,1393.39
792,657100.359,960075.000,0.00,0.00,0.00,0.00,0.00
793,657100.359,960045.000,0.00,0.00,0.00,0.00,0.00
794,657100.359,960015.000,0.00,0.00,0.00,0.00,0.00
795,657100.359,959985.000,0.00,0.00,0.00,0.00,0.00
796,657100.359,959955.000,0.00,0.00,0.00,0.00,0.00
797,657100.359,959925.000,0.00,0.00,0.00,0.00,0.00
798,657100.359,959895.000,0.00,0.00,0.00,0.00,0.00
799,657100.359,959865.000,0.00,0.00,0.00,0.00,0.00
800,657100.359,959835.000,0.00,0.00,0.00,0.00,0.00
801,657100.359,959805.000,0.00,0.00,0.00,0.00,0.00
802,657100.359,959775.000,0.00,0.00,0.00,0.00,0.00
803,657100.359,959745.000,0.00,0.00,0.00,0.00,0.00
804,657100.359,959715.000,0.00,0.00,0.00,0.00,0.00
805,657100.359,959685.000,0.00,0.00,0.00,0.00,0.00
806,657100.359,959655.000,0.00,0.00,0.00,0.00,0.00
807,657100.359,959625.000,0.00,0.00,0.00,0.00,0.00
808,657100.359,959595.000,0.00,0.00,0.00,0.00,0.00
809,657100.359,959565.000,0.00,0.00,0.00,0.00,0.00
810,657100.359,959535.000,0.00,0.00,0.00,0.00,0.00
811,657100.359,959505.000,0.00,0.00,0.00,0.00,0.00
812,657100.359,959475.000,0.00,0.00,0.00,0.00,0.00
813,657100.359,959445.000,0.00,0.00,0.00,0.00,1390.62
814,657100.359,959415.000,0.00,0.00,0.00,0.00,1388.53
815,657100.359,959385.000,0.00,0.00,0.00,0.00,1380.88
816,657100.359,959355.000,0.00,0.00,0.00,0.00,1377.18
817,657100.359,959325.000,0.00,0.00,0.00,0.00,1378.20
818,657100.359,959295.000,0.00,0.00,0.00,0.00,1385.06
819,657100.359,959265.000,0.00,0.00,0.80,0.00,0.00
820,657100.359,959235.000,0.00,0.00,0.00,0.00,0.00
821,657100.359,959205.000,0.00,0.00,0.00,0.00,0.00
822,657100.359,959175.000,0.00,0.00,0.00,0.00,0.00
823,657100.359,959145.000,0.00,0.00,0.00,0.00,0.00
824,657100.359,959115.000,0.00,0.00,0.00,0.00,0.00
825,657100.359,959085.000,0.00,0.00,0.00,0.00,0.00
826,657100.359,959055.000,0.00,0.00,0.00,0.00,0.00
827,657100.359,959025.000,0.00,0.00,0.00,0.00,0.00
828,657100.359,958995.000,0.00,0.00,0.00,0.00,0.00
829,657100.359,958965.000,0.00,0.00,0.00,0.00,0.00
830,657100.359,958935.000,0.00,0.00,0.00,0.00,0.00
831,657130.359,963885.000,0.00,0.00,0.00,0.00,0.00
832,657130.359,963855.000,0.00,0.00,0.00,0.00,0.00
833,657130.359,963825.000,0.00,0.00,0.00,0.00,0.00
834,657130.359,963795.000,0.00,0.00,0.00,0.00,0.00
835,657130.359,963765.000,0.00,0.00,0.00,0.00,0.00
836,657130.359,963735.000,0.00,0.00,0.00,0.00,0.00
837,657130.359,963705.000,0.00,0.00,0.00,0.00,0.00
838,657130.359,963675.000,0.00,0.00,0.00,0.00,0.00
839,657130.359,963645.000,0.00,0.00,0.00,0.00,0.00
840,657130.359,963615.000,0.00,0.00,0.00,0.00,0.00
841,657130.359,963585.000,0.00,0.00,1.14,0.00,1404.08
842,657130.359,963555.000,0.00,0.00,1.14,0.00,1404.07
843,657130.359,963525.000,0.00,0.00,0.00,0.00,0.00
844,657130.359,963495.000,0.00,0.00,0.00,0.00,0.00
845,657130.359,963465.000,0.00,0.00,0.00,0.00,0.00
846,657130.359,963435.000,0.00,0.00,0.00,0.00,0.00
847,657130.359,963405.000,0.00,0.00,1.04,0.00,1403.83
848,657130.359,963375.000,0.00,0.00,0.00,0.00,0.00
849,657130.359,963345.000,0.00,0.00,0.00,0.00,0.00
850,657130.359,963315.000,0.00,0.00,0.00,0.00,0.00
851,657130.359,963285.000,0.00,0.00,0.00,0.00,0.00
852,657130.359,963255.000,0.00,0.00,0.00,0.00,0.00
853,657130.359,963225.000,0.00,0.00,0.00,0.00,0.00
854,657130.359,963195.000,0.00,0.00,0.00,0.00,0.00
